M_nr,Kurs,Geschlecht,Vegetarier,Obst,Salat,Nachschlag,Mensa_Wahrscheinlichkeit
10310,KA-TEI24B2,m,False,0.8838254540377262,0.11617454596227383,0.39,0.74
10311,KA-TEI24B2,m,False,0.05271416335118944,0.9472858366488106,0.26,0.98
10312,KA-TEI24B2,w,False,0.21347615023147193,0.786523849768528,0.27,0.74
10313,KA-TEI24B2,w,False,0.40086456784035546,0.5991354321596444,0.06,0.66
10314,KA-TEI24B2,w,False,0.17050857857182647,0.8294914214281736,0.04,0.66
10315,KA-TEI24B2,w,False,0.8735053433428437,0.12649465665715626,0.23,0.78
10316,KA-TEI24B2,m,False,0.8117749629830459,0.18822503701695423,0.27,0.85
10317,KA-TEI24B2,m,True,0.10593124760132458,0.8940687523986753,0.36,0.84
10318,KA-TEI24B2,w,False,0.9150182269943162,0.08498177300568378,0.17,0.83
10319,KA-TEI24B2,w,False,0.04477892670126197,0.9552210732987381,0.16,0.78
10320,KA-TEI24B2,w,True,0.41747269132847675,0.5825273086715232,0.34,0.64
10321,KA-TINF22B1,w,False,0.02355003062720143,0.9764499693727986,0.14,0.68
10322,KA-TINF22B1,w,False,0.052869624473026115,0.947130375526974,0.18,0.78
10323,KA-TINF22B1,w,False,0.3834031554354134,0.6165968445645865,0.12,0.82
10324,KA-TINF22B1,w,False,0.27440222915721285,0.725597770842787,0.3,0.73
10325,KA-TINF22B1,m,False,0.26414995493405935,0.7358500450659406,0.29,0.94
10326,KA-TINF22B1,m,False,0.21435748238527613,0.7856425176147238,0.34,0.93
10327,KA-TINF22B1,m,False,0.22575853750996808,0.7742414624900319,0.2,0.98
10328,KA-TINF22B1,w,False,0.2545030316472255,0.7454969683527746,0.24,0.66
10329,KA-TINF22B1,w,False,0.897061319503057,0.10293868049694298,0.0,0.83
10330,KA-TINF22B1,w,False,0.8734538659658952,0.12654613403410475,0.17,0.93
10331,KA-TINF22B1,m,True,0.11862959453804858,0.8813704054619513,0.48,0.83
10332,KA-TINF22B1,m,False,0.7717435559594394,0.22825644404056045,0.15,0.86
10333,KA-TINF22B1,w,False,0.7600206694942658,0.23997933050573408,0.21,0.86
10334,KA-TINF22B1,m,False,0.8834740368813245,0.1165259631186755,0.3,0.82
10335,KA-TINF22B1,w,False,0.13653787818553204,0.863462121814468,0.01,0.95
10336,KA-TINF22B1,w,False,0.18370619274149574,0.8162938072585043,0.17,0.69
10337,KA-TINF22B1,w,False,0.8190788929036225,0.18092110709637757,0.15,0.85
10338,KA-TINF22B1,w,False,0.7449799230850862,0.2550200769149138,0.15,0.88
10339,KA-TINF22B1,m,True,0.23152877347273093,0.7684712265272691,0.26,0.74
10340,KA-TINF22B1,m,False,0.4228366187333222,0.5771633812666779,0.36,0.87
10341,KA-TINF22B1,m,False,0.3002507857391269,0.6997492142608731,0.31,0.83
10342,KA-TINF22B1,m,False,0.4006923216277625,0.5993076783722375,0.12,0.66
10343,KA-TINF22B1,m,False,0.3435986234624553,0.6564013765375446,0.28,0.96
10344,KA-TINF22B1,m,True,0.4617367407915825,0.5382632592084176,0.17,0.86
10345,KA-TINF22B1,m,False,0.869012298342845,0.13098770165715504,0.19,0.78
10346,KA-TINF22B1,m,False,0.8714328057422343,0.12856719425776583,0.29,0.88
10347,KA-TINF22B2,w,False,0.06545713334413339,0.9345428666558666,0.14,0.7
10348,KA-TINF22B2,w,True,0.9440613375283886,0.055938662471611306,0.23,0.67
10349,KA-TINF22B2,m,False,0.8112768210441967,0.18872317895580323,0.29,0.8
10350,KA-TINF22B2,w,True,0.8661311841201128,0.1338688158798872,0.14,0.65
10351,KA-TINF22B2,w,False,0.49668599743657577,0.5033140025634241,0.26,0.74
10352,KA-TINF22B2,w,False,0.4921106570354593,0.5078893429645407,0.24,0.6
10353,KA-TINF22B2,w,False,0.006540684585284091,0.993459315414716,0.14,0.92
10354,KA-TINF22B2,m,False,0.08347566605436342,0.9165243339456366,0.44,0.87
10355,KA-TINF22B2,m,False,0.10000126852341297,0.8999987314765872,0.4,0.99
10356,KA-TINF22B2,m,False,0.9276961611423572,0.07230383885764287,0.34,0.89
10357,KA-TINF22B2,m,False,0.8068401933901879,0.19315980660981197,0.21,0.8
10358,KA-TINF22B2,w,False,0.23910772764782973,0.7608922723521704,0.13,0.62
10359,KA-TINF22B2,w,False,0.8304555847534265,0.16954441524657352,0.04,0.79
10360,KA-TINF22B2,m,False,0.6497899378812736,0.3502100621187264,0.31,0.75
10361,KA-TINF22B2,m,False,0.47193991469640245,0.5280600853035976,0.14,0.78
10362,KA-TINF22B2,w,False,0.8193092692185093,0.18069073078149067,0.09,0.52
10363,KA-TINF22B2,w,False,0.31150872639809085,0.688491273601909,0.21,0.95
10364,KA-TINF22B2,m,False,0.02328617762299869,0.9767138223770013,0.43,0.93
10365,KA-TINF22B2,m,False,0.05129794781945224,0.9487020521805477,0.4,0.84
10366,KA-TINF22B2,m,False,0.8417832629487008,0.15821673705129924,0.49,0.91
10367,KA-TINF22B2,w,False,0.6989802317250429,0.301019768274957,0.29,0.87
10368,KA-TINF22B2,w,False,0.2886757111699535,0.7113242888300465,0.24,0.59
10369,KA-TINF22B2,w,False,0.6946779341294558,0.30532206587054433,0.05,0.78
10370,KA-TINF22B3,w,False,0.8185742744496027,0.18142572555039732,0.39,0.73
10371,KA-TINF22B3,m,False,0.1731527710064699,0.8268472289935301,0.44,0.82
10372,KA-TINF22B3,m,False,0.3365721798351809,0.663427820164819,0.32,0.76
10373,KA-TINF22B3,m,False,0.13080994870964366,0.8691900512903563,0.27,0.91
10374,KA-TINF22B3,w,False,0.3910709649716287,0.6089290350283713,0.19,0.77
10375,KA-TINF22B3,w,False,0.23372379759753026,0.7662762024024697,0.12,0.81
10376,KA-TINF22B3,m,False,0.8659735531997012,0.13402644680029885,0.23,0.77
10377,KA-TINF22B3,m,False,0.6868852781999449,0.3131147218000551,0.47,0.81
10378,KA-TINF22B3,m,False,0.9652412916356274,0.034758708364372524,0.2,0.73
10379,KA-TINF22B3,w,False,0.19820905992254154,0.8017909400774585,0.04,0.67
10380,KA-TINF22B3,w,False,0.031828912182819184,0.9681710878171809,0.13,0.74
10381,KA-TINF22B3,w,True,0.4108982434163897,0.5891017565836104,0.19,0.57
10382,KA-TINF22B3,m,False,0.33275718206359073,0.6672428179364094,0.33,0.76
10383,KA-TINF22B3,m,True,0.5249090951185522,0.47509090488144773,0.28,0.94
10384,KA-TINF22B3,w,True,0.8058433278900438,0.19415667210995627,0.25,0.76
10385,KA-TINF22B3,m,True,0.7854788315148987,0.21452116848510128,0.33,0.95
10386,KA-TINF22B3,w,False,0.07312630132589243,0.9268736986741075,0.07,0.54
10387,KA-TINF22B3,m,False,0.05167920673608083,0.9483207932639192,0.35,0.96
10388,KA-TINF22B3,m,False,0.4165492802514316,0.5834507197485683,0.34,0.96
10389,KA-TINF22B3,w,False,0.09289985842219388,0.907100141577806,0.27,0.88
10390,KA-TINF22B3,m,False,0.6372678774096634,0.3627321225903366,0.26,0.81
10391,KA-TINF22B3,w,False,0.4218187023822857,0.5781812976177143,0.22,0.6
10392,KA-TINF22B3,m,True,0.7972574897662614,0.20274251023373852,0.29,0.92
10393,KA-TINF22B3,w,False,0.5445598619079586,0.4554401380920413,0.21,0.78
10394,KA-TINF22B3,m,False,0.6442764655465345,0.35572353445346533,0.32,0.96
10395,KA-TINF22B3,m,True,0.5540910064247739,0.44590899357522595,0.26,0.76
10396,KA-TINF22B3,m,False,0.16182210028297409,0.8381778997170259,0.41,0.87
10397,KA-TINF22B3,w,True,0.9776141531827487,0.02238584681725119,0.12,0.83
10398,KA-TINF22B3,w,False,0.38599650737533275,0.6140034926246672,0.1,0.94
10399,KA-TINF22B3,w,False,0.10288112676509373,0.8971188732349062,0.1,0.93
10400,KA-TINF22B3,m,False,0.04251809007655891,0.9574819099234411,0.14,0.84
10401,KA-TINF22B3,w,True,0.17845955899587773,0.8215404410041222,0.17,0.89
10402,KA-TINF22B4,w,False,0.30932542488925663,0.6906745751107435,0.21,0.75
10403,KA-TINF22B4,m,False,0.8068762292566547,0.19312377074334527,0.28,0.66
10404,KA-TINF22B4,w,False,0.9288493632609628,0.0711506367390372,0.14,0.86
10405,KA-TINF22B4,m,False,0.1711411476730419,0.8288588523269581,0.62,0.88
10406,KA-TINF22B4,w,False,0.4582409939319436,0.5417590060680564,0.15,0.78
10407,KA-TINF22B4,w,False,0.7953013001944559,0.20469869980554406,0.11,0.79
10408,KA-TINF22B4,w,False,0.41950591068558235,0.5804940893144177,0.23,0.69
10409,KA-TINF22B4,m,False,0.8421032453183338,0.15789675468166617,0.45,0.78
10410,KA-TINF22B4,m,False,0.6410318825791359,0.3589681174208642,0.22,0.96
10411,KA-TINF22B4,w,False,0.08639282557280137,0.9136071744271986,0.13,0.92
10412,KA-TINF22B4,m,False,0.481384536445964,0.518615463554036,0.35,0.77
10413,KA-TINF22B4,m,False,0.4458132138673857,0.5541867861326144,0.25,0.88
10414,KA-TINF22B4,m,False,0.48475527617992487,0.5152447238200751,0.31,0.86
10415,KA-TINF22B4,m,False,0.4961620277985231,0.5038379722014769,0.04,0.68
10416,KA-TINF22B4,w,False,0.9375685215338705,0.062431478466129516,0.12,0.67
10417,KA-TINF22B4,m,False,0.04315250745580926,0.9568474925441907,0.32,0.82
10418,KA-TINF22B4,m,False,0.6804092007525806,0.31959079924741957,0.45,0.89
10419,KA-TINF22B4,w,False,0.8416679965501327,0.1583320034498674,0.3,0.64
10420,KA-TINF22B4,m,False,0.1137089316679445,0.8862910683320554,0.21,0.95
10421,KA-TINF22B4,m,False,0.4598685877852929,0.5401314122147072,0.26,0.85
10422,KA-TINF22B4,w,False,0.7372341396694055,0.2627658603305945,0.2,0.79
10423,KA-TINF22B4,m,False,0.7649218052951293,0.23507819470487076,0.3,0.94
10424,KA-TINF22B4,m,False,0.8200726685587658,0.1799273314412343,0.23,0.9
10425,KA-TINF22B4,m,False,0.6095923066309706,0.39040769336902936,0.23,0.91
10426,KA-TINF22B4,w,False,0.481454066720574,0.5185459332794261,0.01,0.57
10427,KA-TINF22B4,w,False,0.5547927569541357,0.44520724304586434,0.16,0.76
10428,KA-TINF22B4,w,True,0.7098759863771433,0.29012401362285667,0.26,0.91
10429,KA-TINF22B4,w,True,0.7742193387927384,0.2257806612072616,0.2,0.79
10430,KA-TINF22B4,m,False,0.7913529343784147,0.20864706562158541,0.34,0.91
10431,KA-TINF22B4,w,False,0.44602760320453566,0.5539723967954643,0.17,0.75
10432,KA-TINF22B4,m,True,0.1078638650351079,0.8921361349648922,0.23,0.82
10433,KA-TINF22B4,m,False,0.7182123484888345,0.28178765151116536,0.29,0.75
10434,KA-TINF22B4,w,True,0.4881893763772498,0.5118106236227501,0.11,0.67
10435,KA-TINF22B4,w,False,0.341115376935938,0.6588846230640618,0.0,0.6
10436,KA-TINF22B5,m,False,0.5695746986905623,0.4304253013094378,0.33,1.0
10437,KA-TINF22B5,m,True,0.96289745294469,0.03710254705530997,0.11,0.93
10438,KA-TINF22B5,m,False,0.0912153670508333,0.9087846329491668,0.18,0.84
10439,KA-TINF22B5,w,True,0.568178847891196,0.4318211521088039,0.21,0.84
10440,KA-TINF22B5,m,False,0.9327697446691128,0.06723025533088718,0.27,0.91
10441,KA-TINF22B5,m,False,0.5092778730802712,0.49072212691972883,0.32,0.89
10442,KA-TINF22B5,m,False,0.20892753219014007,0.7910724678098601,0.3,0.76
10443,KA-TINF22B5,m,False,0.15249322071128638,0.8475067792887134,0.28,0.82
10444,KA-TINF22B5,m,False,0.024119633053504206,0.9758803669464959,0.33,0.98
10445,KA-TINF22B5,m,False,0.14260121103393722,0.8573987889660629,0.33,0.85
10446,KA-TINF22B5,m,False,0.007624238529308878,0.9923757614706912,0.32,0.89
10447,KA-TINF22B5,w,False,0.9297648084071883,0.07023519159281173,0.33,0.75
10448,KA-TINF22B5,m,True,0.6859977654278412,0.3140022345721588,0.32,0.98
10449,KA-TINF22B5,w,False,0.15560175620656128,0.8443982437934388,0.16,0.81
10450,KA-TINF22B5,m,False,0.22963407737896407,0.7703659226210359,0.44,0.85
10451,KA-TINF22B5,m,True,0.25294970747100076,0.7470502925289992,0.32,0.76
10452,KA-TINF22B5,m,False,0.8426534294071631,0.15734657059283685,0.23,0.86
10453,KA-TINF22B5,m,False,0.2248499797736649,0.7751500202263351,0.4,0.79
10454,KA-TINF22B5,m,False,0.17274537357703967,0.8272546264229603,0.3,0.71
10455,KA-TINF22B5,m,False,0.5305901967687563,0.46940980323124376,0.4,0.93
10456,KA-TINF22B5,m,False,0.28362769436708707,0.7163723056329131,0.24,0.82
10457,KA-TINF22B5,m,False,0.24627171442654372,0.7537282855734563,0.4,0.55
10458,KA-TINF22B5,m,False,0.05589481645923268,0.9441051835407673,0.23,0.88
10459,KA-TINF22B5,m,False,0.13195838715185026,0.8680416128481497,0.66,0.88
10460,KA-TINF22B5,w,False,0.04445077719724724,0.9555492228027527,0.24,0.53
10461,KA-TINF22B5,m,False,0.9222445727189754,0.07775542728102466,0.27,1.0
10462,KA-TINF22B5,w,False,0.6084234358792814,0.3915765641207186,0.29,0.82
10463,KA-TINF22B5,m,False,0.5187292828087062,0.4812707171912939,0.42,0.85
10464,KA-TINF22B5,m,False,0.4257055493099426,0.5742944506900575,0.14,0.96
10465,KA-TINF22B5,m,True,0.9925066125805566,0.0074933874194432915,0.35,0.91
10466,KA-TINF22B6,w,True,0.2591698820364933,0.7408301179635067,0.11,0.95
10467,KA-TINF22B6,m,False,0.06126252943803554,0.9387374705619645,0.29,0.79
10468,KA-TINF22B6,m,False,0.8066445910669295,0.19335540893307054,0.1,0.88
10469,KA-TINF22B6,w,False,0.9332760432132232,0.06672395678677684,0.16,0.88
10470,KA-TINF22B6,w,True,0.34838363451621035,0.6516163654837895,0.21,0.78
10471,KA-TINF22B6,m,False,0.7415408699523424,0.2584591300476577,0.33,0.83
10472,KA-TINF22B6,w,False,0.03860002568168297,0.961399974318317,0.18,0.65
10473,KA-TINF22B6,m,False,0.5386962827389163,0.4613037172610836,0.23,0.78
10474,KA-TINF22B6,m,False,0.6936586937377276,0.30634130626227246,0.19,0.8
10475,KA-TINF22B6,m,False,0.9289447140856416,0.07105528591435831,0.39,0.78
10476,KA-TINF22B6,w,False,0.862548273300634,0.13745172669936598,0.17,0.76
10477,KA-TINF22B6,m,False,0.001398338071382929,0.998601661928617,0.28,0.85
10478,KA-TINF22B6,w,False,0.12343974399293264,0.8765602560070672,0.26,0.77
10479,KA-TINF22B6,w,True,0.8812879577303275,0.1187120422696725,0.27,0.7
10480,KA-TINF22B6,m,False,0.904368554418129,0.09563144558187095,0.43,0.85
10481,KA-TINF22B6,w,False,0.7482545323386622,0.2517454676613379,0.0,0.71
10482,KA-TINF22B6,m,False,0.5353459828394649,0.46465401716053517,0.32,0.8
10483,KA-TINF22B6,m,False,0.08288485779616064,0.9171151422038393,0.21,0.83
10484,KA-TINF22B6,m,False,0.9748341909711788,0.025165809028821092,0.26,0.66
10485,KA-TINF22B6,w,False,0.47284703512938114,0.5271529648706188,0.28,0.96
10486,KA-TINF22B6,m,True,0.9553912852476623,0.04460871475233767,0.31,0.75
10487,KA-TINF22B6,w,False,0.059967456788905374,0.9400325432110946,0.26,0.65
10488,KA-TINF22B6,m,True,0.5676481921461122,0.43235180785388777,0.41,0.82
10489,KA-TINF22B6,m,False,0.05058016009882414,0.949419839901176,0.3,1.0
10490,KA-TINF22B6,m,False,0.6033161591011355,0.3966838408988646,0.32,0.91
10491,KA-TINF22B6,w,False,0.5775872757388771,0.42241272426112286,0.28,0.71
10492,KA-TINF22B6,w,True,0.3429689068993112,0.6570310931006889,0.11,0.81
10493,KA-TINF23B1,w,False,0.7153900757983327,0.2846099242016672,0.0,0.97
10494,KA-TINF23B1,m,False,0.16895509390388352,0.8310449060961166,0.44,0.75
10495,KA-TINF23B1,w,False,0.2585436499771965,0.7414563500228035,0.08,0.72
10496,KA-TINF23B1,w,False,0.44982824607437844,0.5501717539256216,0.29,0.57
10497,KA-TINF23B1,m,False,0.2717207539038582,0.7282792460961418,0.46,1.0
10498,KA-TINF23B1,w,False,0.9122567726635051,0.08774322733649498,0.09,0.54
10499,KA-TINF23B1,m,False,0.3977419275930647,0.6022580724069352,0.54,0.85
10500,KA-TINF23B1,m,False,0.03448759973763611,0.9655124002623637,0.18,0.74
10501,KA-TINF23B1,m,False,0.8525459005941768,0.14745409940582319,0.35,0.84
10502,KA-TINF23B1,w,False,0.017475141052237894,0.9825248589477621,0.25,1.0
10503,KA-TINF23B1,m,False,0.1797676233970249,0.8202323766029751,0.48,0.95
10504,KA-TINF23B1,m,True,0.05829713053102102,0.941702869468979,0.5,0.74
10505,KA-TINF23B1,w,True,0.5431503085370284,0.45684969146297166,0.22,0.56
10506,KA-TINF23B1,m,True,0.513369046392071,0.4866309536079289,0.34,0.75
10507,KA-TINF23B1,m,False,0.6091288009571394,0.39087119904286055,0.36,1.0
10508,KA-TINF23B1,m,True,0.7298904802517859,0.2701095197482141,0.24,0.88
10509,KA-TINF23B1,m,False,0.2961804761736024,0.7038195238263977,0.4,0.8
10510,KA-TINF23B1,m,False,0.9641309540572844,0.035869045942715505,0.33,0.84
10511,KA-TINF23B1,w,False,0.46349669164457574,0.5365033083554243,0.19,0.76
10512,KA-TINF23B1,m,False,0.7499133965646899,0.2500866034353101,0.21,0.88
10513,KA-TINF23B1,m,False,0.1031206339779434,0.8968793660220565,0.29,0.83
10514,KA-TINF23B1,w,False,0.45737500394876185,0.5426249960512382,0.2,0.6
10515,KA-TINF23B1,w,False,0.7321044017265538,0.2678955982734462,0.11,0.67
10516,KA-TINF23B1,m,False,0.5666920405524074,0.4333079594475926,0.39,0.98
10517,KA-TINF23B1,w,True,0.2606835360968618,0.7393164639031382,0.24,0.69
10518,KA-TINF23B1,w,False,0.888080867442556,0.111919132557444,0.01,0.55
10519,KA-TINF23B1,m,False,0.7354290420740418,0.26457095792595825,0.35,0.86
10520,KA-TINF23B1,w,False,0.687479396853404,0.31252060314659613,0.11,0.87
10521,KA-TINF23B1,w,False,0.5161542557762654,0.48384574422373444,0.17,0.79
10522,KA-TINF23B1,w,True,0.14806512653902218,0.8519348734609777,0.15,0.71
10523,KA-TINF23B1,w,False,0.00286960729749888,0.9971303927025011,0.06,0.69
10524,KA-TINF23B1,m,False,0.889503975707328,0.110496024292672,0.2,0.92
10525,KA-TINF23B2,w,False,0.9599532673899058,0.040046732610094185,0.1,0.86
10526,KA-TINF23B2,m,False,0.39163318087734417,0.6083668191226559,0.19,0.86
10527,KA-TINF23B2,m,False,0.4076741914749161,0.5923258085250838,0.37,0.85
10528,KA-TINF23B2,w,False,0.4565323239822273,0.5434676760177727,0.0,0.76
10529,KA-TINF23B2,w,False,0.9630974946274385,0.0369025053725614,0.22,0.96
10530,KA-TINF23B2,w,True,0.29587033136797547,0.7041296686320245,0.16,0.71
10531,KA-TINF23B2,m,False,0.6130703309538849,0.38692966904611514,0.27,0.94
10532,KA-TINF23B2,m,True,0.0615259021902299,0.9384740978097702,0.18,0.94
10533,KA-TINF23B2,m,True,0.7571582106650411,0.24284178933495884,0.23,0.69
10534,KA-TINF23B2,w,False,0.11716705769748162,0.8828329423025184,0.06,0.79
10535,KA-TINF23B2,w,False,0.6816351281533379,0.3183648718466621,0.25,0.63
10536,KA-TINF23B2,w,False,0.8294801949363967,0.1705198050636034,0.12,0.71
10537,KA-TINF23B2,w,False,0.9726795880836633,0.02732041191633684,0.23,0.85
10538,KA-TINF23B2,m,False,0.623318592078001,0.376681407921999,0.43,0.85
10539,KA-TINF23B2,m,False,0.3760509859795127,0.6239490140204872,0.24,1.0
10540,KA-TINF23B2,m,False,0.36947482319458436,0.6305251768054156,0.34,0.81
10541,KA-TINF23B2,m,True,0.211056291809318,0.7889437081906819,0.35,0.9
10542,KA-TINF23B2,w,False,0.030601442231181848,0.969398557768818,0.08,0.87
10543,KA-TINF23B2,w,False,0.532228769331784,0.46777123066821596,0.06,0.93
10544,KA-TINF23B2,w,False,0.4829819264083902,0.5170180735916098,0.05,0.79
10545,KA-TINF23B2,w,False,0.741227520622095,0.258772479377905,0.1,0.87
10546,KA-TINF23B2,w,False,0.4051878400395358,0.5948121599604643,0.18,0.81
10547,KA-TINF23B2,m,False,0.024877654846237877,0.9751223451537621,0.35,0.97
10548,KA-TINF23B2,m,False,0.8765828136787507,0.12341718632124925,0.3,0.74
10549,KA-TINF23B3,w,False,0.6045619004099652,0.39543809959003495,0.2,0.71
10550,KA-TINF23B3,m,False,0.8040693383249587,0.19593066167504114,0.22,0.81
10551,KA-TINF23B3,m,False,0.6986780406593625,0.30132195934063755,0.14,0.69
10552,KA-TINF23B3,w,False,0.9230680186587822,0.07693198134121791,0.06,0.6
10553,KA-TINF23B3,m,False,0.859059971398491,0.140940028601509,0.29,0.86
10554,KA-TINF23B3,m,True,0.3709077809864652,0.6290922190135348,0.25,0.89
10555,KA-TINF23B3,m,False,0.009075084966780401,0.9909249150332197,0.18,0.91
10556,KA-TINF23B3,w,False,0.9586253824118369,0.04137461758816302,0.19,0.73
10557,KA-TINF23B3,m,False,0.39982293188802226,0.6001770681119779,0.29,1.0
10558,KA-TINF23B3,m,False,0.3261732852999595,0.6738267147000405,0.25,0.86
10559,KA-TINF23B3,m,False,0.6072231961459635,0.3927768038540365,0.44,0.73
10560,KA-TINF23B3,w,False,0.7750607615097377,0.22493923849026226,0.12,0.64
10561,KA-TINF23B3,w,False,0.15105368849430625,0.8489463115056938,0.15,0.86
10562,KA-TINF23B3,w,False,0.7861342935309177,0.21386570646908223,0.15,0.86
10563,KA-TINF23B3,m,True,0.3063005274663465,0.6936994725336535,0.29,0.76
10564,KA-TINF23B3,w,False,0.689822632709433,0.31017736729056694,0.36,0.65
10565,KA-TINF23B3,w,False,0.3867656142621171,0.6132343857378829,0.28,0.86
10566,KA-TINF23B3,w,False,0.3291529757271964,0.6708470242728036,0.11,0.63
10567,KA-TINF23B3,m,False,0.435776570370095,0.5642234296299049,0.24,0.77
10568,KA-TINF23B3,w,True,0.9601414016403232,0.039858598359676756,0.17,0.89
10569,KA-TINF23B3,m,False,0.36944236702497424,0.6305576329750258,0.34,0.87
10570,KA-TINF23B3,w,False,0.47289261772723085,0.5271073822727691,0.07,0.73
10571,KA-TINF23B3,w,False,0.9564857814252976,0.04351421857470233,0.11,0.8
10572,KA-TINF23B3,m,True,0.3891648186790664,0.6108351813209336,0.31,1.0
10573,KA-TINF23B3,m,False,0.8917872739862066,0.1082127260137934,0.26,0.84
10574,KA-TINF23B3,m,False,0.12028722820963378,0.8797127717903661,0.24,0.99
10575,KA-TINF23B4,m,False,0.1578213860628866,0.8421786139371134,0.42,0.84
10576,KA-TINF23B4,m,True,0.34387035118286685,0.6561296488171332,0.42,0.73
10577,KA-TINF23B4,m,False,0.4209286370792912,0.5790713629207087,0.38,0.77
10578,KA-TINF23B4,m,False,0.4500474900621642,0.5499525099378357,0.13,0.78
10579,KA-TINF23B4,w,False,0.5542277796284635,0.4457722203715365,0.01,0.89
10580,KA-TINF23B4,m,False,0.7380303414433007,0.2619696585566993,0.4,0.84
10581,KA-TINF23B4,m,True,0.7793863819225988,0.2206136180774012,0.23,0.89
10582,KA-TINF23B4,m,False,0.9478737998580149,0.05212620014198498,0.24,0.78
10583,KA-TINF23B4,w,True,0.0302682128182945,0.9697317871817056,0.15,0.81
10584,KA-TINF23B4,m,False,0.2103501320124721,0.7896498679875279,0.31,0.93
10585,KA-TINF23B4,w,False,0.10135325150688082,0.8986467484931192,0.33,0.74
10586,KA-TINF23B4,m,True,0.5646514202945675,0.4353485797054325,0.3,0.95
10587,KA-TINF23B4,w,False,0.8674489021459583,0.1325510978540418,0.23,0.84
10588,KA-TINF23B4,m,False,0.16224939786297457,0.8377506021370255,0.34,0.82
10589,KA-TINF23B4,m,True,0.6514965518657395,0.34850344813426054,0.18,0.94
10590,KA-TINF23B4,m,False,0.13985493207447516,0.8601450679255249,0.32,0.66
10591,KA-TINF23B4,w,False,0.32263510760850045,0.6773648923914997,0.09,0.65
10592,KA-TINF23B4,w,False,0.17487387898101128,0.8251261210189885,0.23,0.56
10593,KA-TINF23B4,w,False,0.8625639364491345,0.13743606355086554,0.16,0.86
10594,KA-TINF23B4,w,False,0.35026130556962903,0.649738694430371,0.23,0.62
10595,KA-TINF23B4,m,False,0.06170536901903311,0.9382946309809668,0.34,0.61
10596,KA-TINF23B4,w,False,0.014579027414539055,0.9854209725854609,0.19,0.84
10597,KA-TINF23B4,m,False,0.9462267874855433,0.05377321251445658,0.39,0.93
10598,KA-TINF23B4,w,False,0.28301789838769253,0.7169821016123075,0.16,0.76
10599,KA-TINF23B4,m,False,0.10977970552439431,0.8902202944756057,0.21,0.81
10600,KA-TINF23B4,w,False,0.3316763284222641,0.668323671577736,0.02,0.75
